variant,ticker,entry_date,exit_date,weeks_held,ret_pct,reason,completed
fixed_52w,ONGC.NS,2026-01-19,2026-08-10,29,-1.54,data_end,False
ma_break,ONGC.NS,2026-01-19,2026-06-15,21,3.33,ma_break,True
ma_2closes,ONGC.NS,2026-01-19,2026-06-22,22,2.03,ma_break,True
ma_buffer3,ONGC.NS,2026-01-19,2026-06-15,21,3.33,ma_break,True
ma_grace8,ONGC.NS,2026-01-19,2026-06-15,21,3.33,ma_break,True
ma_hardstop,ONGC.NS,2026-01-19,2026-06-15,21,3.33,ma_break,True
fixed_52w,OPTIEMUS.NS,2022-12-12,2023-12-11,52,-7.59,closed_52w,True
ma_break,OPTIEMUS.NS,2022-12-12,2023-01-30,7,-31.1,ma_break,True
ma_2closes,OPTIEMUS.NS,2022-12-12,2023-03-06,12,-30.49,ma_break,True
ma_buffer3,OPTIEMUS.NS,2022-12-12,2023-01-30,7,-31.1,ma_break,True
ma_grace8,OPTIEMUS.NS,2022-12-12,2023-02-27,11,-29.76,ma_break,True
ma_hardstop,OPTIEMUS.NS,2022-12-12,2022-12-26,2,-21.45,hard_stop,True
ma_hardstop,OPTIEMUS.NS,2023-01-02,2023-01-30,4,-18.05,ma_break,True
ma_break,OPTIEMUS.NS,2023-08-07,2024-02-12,27,12.29,ma_break,True
ma_2closes,OPTIEMUS.NS,2023-08-07,2024-02-19,28,14.16,ma_break,True
ma_buffer3,OPTIEMUS.NS,2023-08-07,2024-02-26,29,10.87,ma_break,True
ma_grace8,OPTIEMUS.NS,2023-08-07,2024-02-12,27,12.29,ma_break,True
ma_hardstop,OPTIEMUS.NS,2023-08-07,2024-02-12,27,12.29,ma_break,True
fixed_52w,OPTIEMUS.NS,2024-07-08,2025-07-07,52,58.99,closed_52w,True
ma_break,OPTIEMUS.NS,2024-07-08,2025-02-03,30,61.85,ma_break,True
ma_2closes,OPTIEMUS.NS,2024-07-08,2025-02-24,33,27.15,ma_break,True
ma_buffer3,OPTIEMUS.NS,2024-07-08,2025-02-17,32,37.7,ma_break,True
ma_grace8,OPTIEMUS.NS,2024-07-08,2025-02-03,30,61.85,ma_break,True
ma_hardstop,OPTIEMUS.NS,2024-07-08,2025-02-03,30,61.85,ma_break,True
ma_break,OPTIEMUS.NS,2025-06-02,2025-11-03,22,-4.82,ma_break,True
ma_2closes,OPTIEMUS.NS,2025-06-02,2025-11-10,23,-9.32,ma_break,True
ma_buffer3,OPTIEMUS.NS,2025-06-02,2025-11-10,23,-9.32,ma_break,True
ma_grace8,OPTIEMUS.NS,2025-06-02,2025-11-03,22,-4.82,ma_break,True
ma_hardstop,OPTIEMUS.NS,2025-06-02,2025-11-03,22,-4.82,ma_break,True
fixed_52w,OPTIEMUS.NS,2025-09-08,2026-08-10,48,-12.56,data_end,False
ma_break,OPTIEMUS.NS,2026-07-06,2026-08-10,5,6.17,still_open,False
ma_2closes,OPTIEMUS.NS,2026-07-06,2026-08-10,5,6.17,still_open,False
ma_buffer3,OPTIEMUS.NS,2026-07-06,2026-08-10,5,6.17,still_open,False
ma_grace8,OPTIEMUS.NS,2026-07-06,2026-08-10,5,6.17,still_open,False
ma_hardstop,OPTIEMUS.NS,2026-07-06,2026-08-10,5,6.17,still_open,False
fixed_52w,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,data_end,False
ma_break,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,still_open,False
ma_2closes,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,still_open,False
ma_buffer3,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,still_open,False
ma_grace8,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,still_open,False
ma_hardstop,ORCHPHARMA.NS,2026-05-11,2026-08-10,13,50.78,still_open,False
fixed_52w,ORIENTCEM.NS,2017-10-30,2018-10-29,52,-47.94,closed_52w,True
ma_break,ORIENTCEM.NS,2017-10-30,2018-02-05,14,-17.35,ma_break,True
ma_2closes,ORIENTCEM.NS,2017-10-30,2018-02-12,15,-12.68,ma_break,True
ma_buffer3,ORIENTCEM.NS,2017-10-30,2018-02-05,14,-17.35,ma_break,True
ma_grace8,ORIENTCEM.NS,2017-10-30,2018-02-05,14,-17.35,ma_break,True
ma_hardstop,ORIENTCEM.NS,2017-10-30,2018-02-05,14,-17.35,ma_break,True
fixed_52w,ORIENTCEM.NS,2019-05-06,2020-05-04,52,-64.81,closed_52w,True
ma_break,ORIENTCEM.NS,2019-05-06,2019-08-12,14,-12.94,ma_break,True
ma_2closes,ORIENTCEM.NS,2019-05-06,2019-08-19,15,-16.94,ma_break,True
ma_buffer3,ORIENTCEM.NS,2019-05-06,2019-08-19,15,-16.94,ma_break,True
ma_grace8,ORIENTCEM.NS,2019-05-06,2019-08-12,14,-12.94,ma_break,True
ma_hardstop,ORIENTCEM.NS,2019-05-06,2019-08-12,14,-12.94,ma_break,True
fixed_52w,ORIENTCEM.NS,2023-01-09,2024-01-08,52,107.5,closed_52w,True
ma_break,ORIENTCEM.NS,2023-01-09,2023-01-30,3,-11.28,ma_break,True
ma_2closes,ORIENTCEM.NS,2023-01-09,2023-02-06,4,-11.13,ma_break,True
ma_buffer3,ORIENTCEM.NS,2023-01-09,2023-02-06,4,-11.13,ma_break,True
ma_grace8,ORIENTCEM.NS,2023-01-09,2023-03-13,9,-16.96,ma_break,True
ma_hardstop,ORIENTCEM.NS,2023-01-09,2023-01-30,3,-11.28,ma_break,True
ma_break,ORIENTCEM.NS,2023-04-24,2024-03-18,47,65.11,ma_break,True
ma_2closes,ORIENTCEM.NS,2023-04-24,2024-03-25,48,65.97,ma_break,True
ma_buffer3,ORIENTCEM.NS,2023-04-24,2024-03-18,47,65.11,ma_break,True
ma_grace8,ORIENTCEM.NS,2023-04-24,2024-03-18,47,65.11,ma_break,True
ma_hardstop,ORIENTCEM.NS,2023-04-24,2024-03-18,47,65.11,ma_break,True
fixed_52w,ORIENTCEM.NS,2024-06-17,2025-06-16,52,-3.35,closed_52w,True
ma_break,ORIENTCEM.NS,2024-06-17,2024-06-24,1,-4.6,ma_break,True
ma_2closes,ORIENTCEM.NS,2024-06-17,2025-06-23,53,-3.15,ma_break,True
ma_buffer3,ORIENTCEM.NS,2024-06-17,2025-06-16,52,22.66,ma_break,True
ma_grace8,ORIENTCEM.NS,2024-06-17,2025-02-24,36,35.23,ma_break,True
ma_hardstop,ORIENTCEM.NS,2024-06-17,2024-06-24,1,-4.6,ma_break,True
ma_break,ORIENTCEM.NS,2024-07-01,2025-02-24,34,16.64,ma_break,True
ma_hardstop,ORIENTCEM.NS,2024-07-01,2025-02-24,34,16.64,ma_break,True
fixed_52w,ORIENTELEC.NS,2019-05-13,2020-05-11,52,0.98,closed_52w,True
ma_break,ORIENTELEC.NS,2019-05-13,2019-08-26,15,-7.46,ma_break,True
ma_2closes,ORIENTELEC.NS,2019-05-13,2019-09-16,18,-7.46,ma_break,True
ma_buffer3,ORIENTELEC.NS,2019-05-13,2020-03-23,45,-4.19,ma_break,True
ma_grace8,ORIENTELEC.NS,2019-05-13,2019-08-26,15,-7.46,ma_break,True
ma_hardstop,ORIENTELEC.NS,2019-05-13,2019-08-26,15,-7.46,ma_break,True
fixed_52w,ORIENTELEC.NS,2020-08-31,2021-08-30,52,59.81,closed_52w,True
ma_break,ORIENTELEC.NS,2020-08-31,2020-09-28,4,-14.16,ma_break,True
ma_2closes,ORIENTELEC.NS,2020-08-31,2020-10-05,5,-14.23,ma_break,True
ma_buffer3,ORIENTELEC.NS,2020-08-31,2020-09-28,4,-14.16,ma_break,True
ma_grace8,ORIENTELEC.NS,2020-08-31,2022-01-31,74,66.18,ma_break,True
ma_hardstop,ORIENTELEC.NS,2020-08-31,2020-09-28,4,-14.16,ma_break,True
ma_break,ORIENTELEC.NS,2020-11-30,2022-01-31,61,44.96,ma_break,True
ma_2closes,ORIENTELEC.NS,2020-11-30,2022-02-07,62,45.6,ma_break,True
ma_buffer3,ORIENTELEC.NS,2020-11-30,2022-02-14,63,39.74,ma_break,True
ma_hardstop,ORIENTELEC.NS,2020-11-30,2022-01-31,61,44.96,ma_break,True
fixed_52w,ORIENTELEC.NS,2021-11-01,2022-10-31,52,-24.24,closed_52w,True
fixed_52w,ORIENTELEC.NS,2024-06-24,2025-06-23,52,-10.31,closed_52w,True
ma_break,ORIENTELEC.NS,2024-06-24,2024-09-30,14,-4.24,ma_break,True
ma_2closes,ORIENTELEC.NS,2024-06-24,2024-10-07,15,-3.96,ma_break,True
ma_buffer3,ORIENTELEC.NS,2024-06-24,2024-10-21,17,-7.75,ma_break,True
ma_grace8,ORIENTELEC.NS,2024-06-24,2024-09-30,14,-4.24,ma_break,True
ma_hardstop,ORIENTELEC.NS,2024-06-24,2024-09-30,14,-4.24,ma_break,True
ma_break,ORIENTELEC.NS,2024-11-04,2024-11-11,1,-2.14,ma_break,True
ma_2closes,ORIENTELEC.NS,2024-11-04,2024-11-18,2,-8.43,ma_break,True
ma_buffer3,ORIENTELEC.NS,2024-11-04,2024-11-18,2,-8.43,ma_break,True
ma_grace8,ORIENTELEC.NS,2024-11-04,2025-01-06,9,-3.42,ma_break,True
ma_hardstop,ORIENTELEC.NS,2024-11-04,2024-11-11,1,-2.14,ma_break,True
ma_break,ORIENTELEC.NS,2025-04-28,2025-06-16,7,-8.24,ma_break,True
ma_2closes,ORIENTELEC.NS,2025-04-28,2025-06-23,8,-12.25,ma_break,True
ma_buffer3,ORIENTELEC.NS,2025-04-28,2025-06-23,8,-12.25,ma_break,True
ma_grace8,ORIENTELEC.NS,2025-04-28,2025-06-30,9,-7.03,ma_break,True
ma_hardstop,ORIENTELEC.NS,2025-04-28,2025-06-16,7,-8.24,ma_break,True
fixed_52w,ORIENTELEC.NS,2026-05-18,2026-08-10,12,-1.78,data_end,False
ma_break,ORIENTELEC.NS,2026-05-18,2026-06-08,3,-7.24,ma_break,True
ma_2closes,ORIENTELEC.NS,2026-05-18,2026-06-15,4,-7.08,ma_break,True
ma_buffer3,ORIENTELEC.NS,2026-05-18,2026-08-10,12,-1.78,still_open,False
ma_grace8,ORIENTELEC.NS,2026-05-18,2026-07-20,9,-9.05,ma_break,True
ma_hardstop,ORIENTELEC.NS,2026-05-18,2026-06-08,3,-7.24,ma_break,True
ma_break,ORIENTELEC.NS,2026-08-10,2026-08-10,0,-3.34,still_open,False
ma_2closes,ORIENTELEC.NS,2026-08-10,2026-08-10,0,-3.34,still_open,False
ma_grace8,ORIENTELEC.NS,2026-08-10,2026-08-10,0,-3.34,still_open,False
ma_hardstop,ORIENTELEC.NS,2026-08-10,2026-08-10,0,-3.34,still_open,False
fixed_52w,ORIENTHOT.NS,2024-07-29,2025-07-28,52,-1.86,closed_52w,True
ma_break,ORIENTHOT.NS,2024-07-29,2025-01-27,26,10.73,ma_break,True
ma_2closes,ORIENTHOT.NS,2024-07-29,2025-02-03,27,2.46,ma_break,True
ma_buffer3,ORIENTHOT.NS,2024-07-29,2025-01-27,26,10.73,ma_break,True
ma_grace8,ORIENTHOT.NS,2024-07-29,2025-01-27,26,10.73,ma_break,True
ma_hardstop,ORIENTHOT.NS,2024-07-29,2025-01-27,26,10.73,ma_break,True
fixed_52w,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,data_end,False
ma_break,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,still_open,False
ma_2closes,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,still_open,False
ma_buffer3,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,still_open,False
ma_grace8,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,still_open,False
ma_hardstop,ORIENTHOT.NS,2026-06-22,2026-08-10,7,0.34,still_open,False
fixed_52w,ORISSAMINE.NS,2021-06-07,2022-06-06,52,-25.1,closed_52w,True
ma_break,ORISSAMINE.NS,2021-06-07,2021-08-30,12,-22.98,ma_break,True
ma_2closes,ORISSAMINE.NS,2021-06-07,2021-10-18,19,-20.0,ma_break,True
ma_buffer3,ORISSAMINE.NS,2021-06-07,2021-10-25,20,-25.15,ma_break,True
ma_grace8,ORISSAMINE.NS,2021-06-07,2021-08-30,12,-22.98,ma_break,True
ma_hardstop,ORISSAMINE.NS,2021-06-07,2021-08-23,11,-21.45,hard_stop,True
fixed_52w,ORISSAMINE.NS,2023-07-03,2024-07-01,52,120.38,closed_52w,True
ma_break,ORISSAMINE.NS,2023-07-03,2024-03-18,37,75.25,ma_break,True
ma_2closes,ORISSAMINE.NS,2023-07-03,2024-03-25,38,76.99,ma_break,True
ma_buffer3,ORISSAMINE.NS,2023-07-03,2024-03-18,37,75.25,ma_break,True
ma_grace8,ORISSAMINE.NS,2023-07-03,2024-03-18,37,75.25,ma_break,True
ma_hardstop,ORISSAMINE.NS,2023-07-03,2024-03-18,37,75.25,ma_break,True
ma_break,ORISSAMINE.NS,2024-06-24,2024-11-18,21,-0.85,ma_break,True
ma_2closes,ORISSAMINE.NS,2024-06-24,2024-12-30,27,-4.13,ma_break,True
ma_buffer3,ORISSAMINE.NS,2024-06-24,2024-12-23,26,-1.07,ma_break,True
ma_grace8,ORISSAMINE.NS,2024-06-24,2024-11-18,21,-0.85,ma_break,True
ma_hardstop,ORISSAMINE.NS,2024-06-24,2024-11-18,21,-0.85,ma_break,True
fixed_52w,ORISSAMINE.NS,2024-07-08,2025-07-07,52,-36.81,closed_52w,True
fixed_52w,PAGEIND.NS,2017-08-21,2018-08-20,52,103.74,closed_52w,True
ma_break,PAGEIND.NS,2017-08-21,2018-02-05,24,16.39,ma_break,True
ma_2closes,PAGEIND.NS,2017-08-21,2018-03-26,31,20.68,ma_break,True
ma_buffer3,PAGEIND.NS,2017-08-21,2018-03-26,31,20.68,ma_break,True
ma_grace8,PAGEIND.NS,2017-08-21,2018-02-05,24,16.39,ma_break,True
ma_hardstop,PAGEIND.NS,2017-08-21,2018-02-05,24,16.39,ma_break,True
fixed_52w,PAGEIND.NS,2019-10-28,2020-10-26,52,-14.17,closed_52w,True
ma_break,PAGEIND.NS,2019-10-28,2020-03-09,19,-6.32,ma_break,True
ma_2closes,PAGEIND.NS,2019-10-28,2020-03-16,20,-16.06,ma_break,True
ma_buffer3,PAGEIND.NS,2019-10-28,2020-03-16,20,-16.06,ma_break,True
ma_grace8,PAGEIND.NS,2019-10-28,2020-03-09,19,-6.32,ma_break,True
ma_hardstop,PAGEIND.NS,2019-10-28,2020-03-09,19,-6.32,ma_break,True
ma_break,PAGEIND.NS,2020-07-06,2020-07-13,1,-3.8,ma_break,True
ma_2closes,PAGEIND.NS,2020-07-06,2020-07-20,2,-6.06,ma_break,True
ma_buffer3,PAGEIND.NS,2020-07-06,2020-07-20,2,-6.06,ma_break,True
ma_grace8,PAGEIND.NS,2020-07-06,2020-09-07,9,-10.78,ma_break,True
ma_hardstop,PAGEIND.NS,2020-07-06,2020-07-13,1,-3.8,ma_break,True
fixed_52w,PAGEIND.NS,2020-12-21,2021-12-20,52,41.0,closed_52w,True
ma_break,PAGEIND.NS,2020-12-21,2022-06-13,77,48.09,ma_break,True
ma_2closes,PAGEIND.NS,2020-12-21,2022-06-20,78,43.76,ma_break,True
ma_buffer3,PAGEIND.NS,2020-12-21,2022-06-20,78,43.76,ma_break,True
ma_grace8,PAGEIND.NS,2020-12-21,2022-06-13,77,48.09,ma_break,True
ma_hardstop,PAGEIND.NS,2020-12-21,2022-06-13,77,48.09,ma_break,True
fixed_52w,PAGEIND.NS,2024-09-16,2025-09-15,52,0.98,closed_52w,True
ma_break,PAGEIND.NS,2024-09-16,2025-02-10,21,-1.14,ma_break,True
ma_2closes,PAGEIND.NS,2024-09-16,2025-02-17,22,-6.18,ma_break,True
ma_buffer3,PAGEIND.NS,2024-09-16,2025-02-17,22,-6.18,ma_break,True
ma_grace8,PAGEIND.NS,2024-09-16,2025-02-10,21,-1.14,ma_break,True
ma_hardstop,PAGEIND.NS,2024-09-16,2025-02-10,21,-1.14,ma_break,True
ma_break,PAGEIND.NS,2025-06-30,2025-08-18,7,-9.86,ma_break,True
ma_2closes,PAGEIND.NS,2025-06-30,2025-09-08,10,-8.86,ma_break,True
ma_buffer3,PAGEIND.NS,2025-06-30,2025-09-29,13,-15.5,ma_break,True
ma_grace8,PAGEIND.NS,2025-06-30,2025-09-01,9,-9.11,ma_break,True
ma_hardstop,PAGEIND.NS,2025-06-30,2025-08-18,7,-9.86,ma_break,True
fixed_52w,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,data_end,False
ma_break,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,still_open,False
ma_2closes,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,still_open,False
ma_buffer3,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,still_open,False
ma_grace8,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,still_open,False
ma_hardstop,PAGEIND.NS,2026-05-25,2026-08-10,11,-7.25,still_open,False
fixed_52w,PAISALO.NS,2021-09-13,2022-09-12,52,-11.62,closed_52w,True
ma_break,PAISALO.NS,2021-09-13,2021-12-27,15,-15.18,ma_break,True
ma_2closes,PAISALO.NS,2021-09-13,2022-01-03,16,-5.6,ma_break,True
ma_buffer3,PAISALO.NS,2021-09-13,2021-12-27,15,-15.18,ma_break,True
ma_grace8,PAISALO.NS,2021-09-13,2021-12-27,15,-15.18,ma_break,True
