ticker,signal_date,entry_date,ret_pct,win,idx_above_40wma,idx_off_52wk_high,idx_13wk_ret,idx_52wk_ret,idx_weeks_above_40wma,breadth,mrs,pct_above_ma30,ma30_slope_pct,pct_off_52wk_high,pct_above_52wk_low,vol_surge_x,prior_52wk_ret,weeks_above_ma30,mcap_cr,price,candle_bullish,candle_body_pct,candle_range_pct,range_expansion_x,close_position,body_share_of_range,gap_pct,weeks_listed,listing_censored,ma_break_week
RECLTD.NS,2020-02-03,2020-02-10,-0.85,False,True,-2.06,1.6,10.55,17,60,0.501,11.62,-1.37,-6.96,36.74,2.16,40.98,6,17399.0,68.34,True,11.43,14.25,2.09,0.977,0.82,-0.22,263,True,2
RECLTD.NS,2021-05-10,2021-05-17,-8.58,False,True,-3.2,-3.2,60.64,44,64,0.567,8.37,4.43,-4.83,76.27,0.91,54.66,29,18300.0,71.88,True,5.3,10.02,1.27,0.553,0.53,0.61,329,True,26
RECLTD.NS,2022-06-27,2022-07-04,95.76,True,False,-14.1,-10.86,0.19,0,14,0.322,0.41,-1.21,-18.8,11.44,2.0,-5.14,1,18040.0,70.86,True,5.1,6.28,1.09,0.96,0.819,1.4,388,True,14
RECLTD.NS,2024-12-02,2024-12-09,-35.44,False,True,-5.73,-0.7,17.68,3,72,0.491,1.75,1.17,-11.08,42.17,0.78,42.57,1,130448.0,512.4,True,4.9,6.11,0.76,0.895,0.806,0.08,515,True,1
REDINGTON.NS,2019-06-10,2019-06-17,-16.29,False,True,-0.83,3.47,9.3,15,30,0.415,16.32,1.84,-13.7,54.83,0.6,-13.47,16,3024.0,40.06,True,4.07,6.16,0.7,0.821,0.667,0.05,229,True,36
REDINGTON.NS,2020-08-10,2020-08-17,198.21,True,True,-9.5,22.34,1.18,5,63,0.812,18.89,-2.51,-10.78,75.6,1.66,10.78,1,3391.0,44.92,True,25.24,28.79,2.55,0.877,0.877,0.06,290,True,-1
REDINGTON.NS,2022-08-01,2022-08-08,8.54,False,True,-5.13,6.01,7.14,2,42,0.167,4.66,-1.36,-12.14,32.56,2.0,-7.83,1,9789.0,129.7,True,15.19,17.31,1.87,0.928,0.884,0.84,393,True,11
REDINGTON.NS,2024-02-05,2024-02-12,30.83,False,True,-0.51,12.13,21.99,42,33,0.1,15.64,0.0,0.0,32.11,3.11,9.16,10,13362.0,177.03,False,-0.57,14.94,3.03,0.201,0.04,1.51,472,True,25
REDTAPE.NS,2024-07-29,2024-08-05,-82.96,False,True,-0.47,9.97,26.65,67,82,0.412,3.66,4.8,-10.49,58.46,1.6,,23,37773.0,694.48,False,-2.34,6.06,0.68,0.131,0.399,0.48,51,False,1
REFEX.NS,2024-06-03,2024-06-10,205.96,True,True,0.0,3.54,25.46,59,56,0.329,13.58,2.69,-9.67,48.77,1.53,51.5,15,2101.0,151.12,True,7.05,26.88,2.19,0.825,0.299,5.0,489,True,35
REFEX.NS,2025-06-09,2025-06-16,-29.17,False,True,-5.58,10.36,5.34,8,115,1.229,6.32,-1.02,-17.34,204.16,2.82,210.92,3,6563.0,472.11,False,-6.73,15.51,1.51,0.167,0.477,2.01,542,True,2
RELAXO.NS,2017-08-21,2017-08-28,68.78,True,True,-2.08,2.73,14.98,33,33,0.032,4.79,1.85,-3.14,24.58,0.35,8.68,3,5711.0,242.86,True,2.11,4.65,0.66,0.572,0.457,-0.54,135,True,-1
RELAXO.NS,2019-04-01,2019-04-08,48.26,False,True,-0.12,8.75,12.92,5,44,0.534,12.01,-1.13,-0.58,25.63,0.78,20.83,2,9727.0,413.62,True,8.73,10.96,2.28,0.887,0.804,0.81,219,True,49
RELAXO.NS,2020-08-31,2020-09-07,79.35,True,True,-8.25,11.75,3.54,8,41,0.075,1.11,-1.27,-18.29,36.06,1.17,36.32,2,15177.0,645.38,False,-1.85,7.62,1.0,0.447,0.255,1.35,293,True,0
RELIANCE.NS,2019-07-08,2019-07-15,51.4,True,True,-3.11,-0.78,4.84,19,30,0.125,0.68,1.49,-9.11,22.55,0.75,16.43,1,762940.0,566.8,True,1.79,4.38,0.89,0.642,0.413,-0.42,233,True,0
RELIANCE.NS,2021-09-27,2021-10-04,-4.71,False,True,-1.8,11.51,53.56,64,63,0.184,18.42,2.35,0.0,37.49,0.83,13.81,9,1538579.0,1143.03,True,1.48,3.83,0.96,0.511,0.388,0.17,349,True,16
RELIANCE.NS,2023-07-10,2023-07-17,22.8,False,True,0.0,9.74,21.9,12,38,0.118,12.5,-0.1,0.0,24.39,1.7,14.48,8,1676326.0,1245.36,True,1.93,4.75,1.45,0.517,0.408,2.1,442,True,11
RELIANCE.NS,2025-04-28,2025-05-05,0.39,False,True,-7.0,3.68,8.32,2,26,0.223,11.49,-1.69,-10.78,18.31,1.72,-0.65,2,1894765.0,1407.64,True,5.96,8.07,1.72,0.935,0.749,3.05,536,True,21
RELIGARE.NS,2022-06-06,2022-06-13,31.42,False,False,-11.65,-2.58,2.55,0,17,0.022,3.48,-3.27,-27.96,20.97,1.66,-2.24,2,4672.0,135.3,False,-1.42,13.08,1.12,0.29,0.114,-0.76,385,True,0
RELIGARE.NS,2023-06-12,2023-06-19,36.73,False,True,0.0,10.09,23.1,8,102,0.345,6.53,-0.52,-7.04,44.55,1.07,39.76,6,5972.0,172.95,True,5.39,7.68,1.06,0.863,0.711,0.0,438,True,27
RELIGARE.NS,2024-08-19,2024-08-26,-13.27,False,True,-0.05,8.13,28.85,70,91,0.407,18.33,1.67,0.0,32.8,1.74,16.44,11,9417.0,272.7,True,14.63,16.62,2.57,0.88,0.88,0.13,500,True,11
RELINFRA.NS,2018-01-01,2018-01-08,-46.22,False,True,0.0,5.8,28.08,52,62,0.301,18.81,0.75,-3.46,32.42,2.01,19.43,3,22650.0,566.14,True,4.36,7.55,1.02,0.716,0.583,0.03,154,True,3
RELINFRA.NS,2023-02-27,2023-03-06,53.42,True,True,-5.89,-5.89,8.3,32,27,1.037,0.89,2.09,-20.04,57.94,2.68,38.41,1,5731.0,143.25,True,12.84,14.76,1.4,0.927,0.876,0.0,423,True,10
RELINFRA.NS,2024-08-05,2024-08-12,12.17,False,True,-1.88,10.48,25.42,68,86,0.222,9.99,-0.84,-23.04,43.23,2.1,35.31,2,9203.0,230.02,True,10.59,22.05,1.43,0.953,0.525,-3.58,498,True,24
RELTD.NS,2025-07-21,2025-07-28,22.31,False,True,-5.13,3.32,0.01,14,93,1.101,10.23,0.09,-14.73,100.13,0.56,,9,2671.0,138.41,True,5.21,17.13,1.42,0.304,0.304,-3.26,51,False,23
RENUKA.NS,2023-09-18,2023-09-25,-3.85,False,True,-2.57,5.4,13.54,22,40,0.131,18.38,1.71,-14.41,30.65,0.85,-5.56,5,11479.0,54.35,False,-1.9,6.07,0.99,0.516,0.328,0.27,452,True,10
REPCOHOME.NS,2024-08-26,2024-09-02,-31.65,False,True,0.0,12.01,29.85,71,69,0.157,7.81,2.1,-7.47,40.27,0.74,36.86,22,3160.0,511.54,True,3.79,8.68,0.9,0.621,0.443,0.32,501,True,5
RESPONIND.NS,2018-04-23,2018-04-30,5.91,False,True,-3.41,-3.41,14.92,4,24,4.209,85.92,9.14,-7.76,133.0,0.74,-5.22,4,2142.0,81.71,True,13.84,16.9,1.89,0.937,0.833,0.07,170,True,20
RESPONIND.NS,2019-07-01,2019-07-08,-5.25,False,True,-0.94,1.24,9.64,18,37,0.104,4.98,-0.26,-4.21,35.85,2.09,18.53,5,2461.0,93.86,True,2.61,6.9,0.73,0.734,0.387,1.6,232,True,0
RESPONIND.NS,2020-07-06,2020-07-13,47.98,False,False,-12.83,18.18,-6.79,0,28,0.505,8.02,-0.95,-5.99,21.2,1.38,2.78,2,2405.0,91.72,True,4.6,9.3,1.06,0.824,0.509,1.91,285,True,39
RESPONIND.NS,2021-12-27,2022-01-03,-28.87,False,True,-5.37,-1.02,23.79,77,35,0.587,32.71,-3.08,-8.43,67.67,13.27,-9.09,1,4448.0,169.68,True,54.64,71.42,5.83,0.895,0.811,0.46,362,True,17
RESPONIND.NS,2023-04-17,2023-04-24,102.34,True,False,-5.73,-2.24,2.63,0,46,0.238,7.71,-1.33,-13.98,35.58,2.41,-17.77,3,3655.0,139.4,True,7.13,12.37,1.18,0.837,0.594,-0.57,430,True,38
RESPONIND.NS,2024-05-20,2024-05-27,-38.48,False,True,0.0,3.35,24.1,57,35,0.187,3.01,-0.99,-10.66,102.13,1.35,102.13,1,8212.0,313.24,True,6.85,10.44,1.03,0.656,0.656,-3.45,487,True,6
RGL.NS,2024-10-14,2024-10-21,-26.48,False,True,-5.06,1.32,27.18,78,92,4.764,61.36,3.19,0.0,97.29,3.39,45.75,7,2149.0,180.8,True,25.79,28.36,2.89,0.921,0.912,0.01,508,True,16
RHIM.NS,2017-08-28,2017-09-04,68.22,True,True,-0.91,3.32,13.22,34,44,0.438,7.37,2.0,-1.36,37.15,1.81,44.87,1,2768.0,138.2,True,10.6,15.98,2.17,0.827,0.679,0.75,136,True,26
RHIM.NS,2019-03-04,2019-03-11,-31.95,False,True,-5.52,3.2,7.91,1,47,1.266,3.85,-0.01,-14.52,50.54,1.52,53.99,1,4487.0,224.03,True,8.38,16.51,1.73,0.671,0.52,-0.0,215,True,11
RHIM.NS,2020-08-17,2020-08-24,68.76,True,True,-7.94,25.8,5.01,6,78,1.03,26.94,-4.23,-13.83,96.0,3.87,16.94,3,4219.0,210.65,True,15.67,23.31,2.03,0.918,0.705,2.28,291,True,-1
RHIM.NS,2023-09-04,2023-09-11,-25.93,False,True,0.0,6.77,11.14,20,99,0.197,16.8,-1.47,-11.26,31.69,2.07,23.42,6,15204.0,759.16,True,7.18,10.65,1.72,0.748,0.679,0.79,450,True,21
RIIL.NS,2024-06-24,2024-07-01,-29.82,False,True,0.0,7.54,25.13,62,78,0.073,2.77,2.31,-10.5,43.41,1.72,42.41,3,2026.0,1342.45,True,1.92,9.23,0.96,0.415,0.212,-0.21,492,True,2
RITES.NS,2019-06-24,2019-07-01,16.21,False,True,-1.12,1.42,10.03,17,39,0.954,14.42,0.89,-2.42,55.58,1.42,,6,3998.0,84.47,True,2.35,9.81,1.29,0.924,0.255,0.81,51,False,36
RITES.NS,2021-10-18,2021-10-25,26.67,False,True,-1.22,14.25,51.84,67,33,0.162,18.5,2.27,0.0,36.52,1.62,36.0,21,6003.0,126.83,True,7.52,13.21,2.2,0.784,0.584,1.16,172,False,7
RITES.NS,2024-07-29,2024-08-05,-28.71,False,True,-0.47,9.97,26.65,67,82,0.547,4.0,4.42,-8.4,67.3,3.48,64.11,1,16069.0,339.5,True,2.06,9.95,0.94,0.307,0.209,6.12,317,False,0
RKFORGE.NS,2022-08-01,2022-08-08,204.51,True,True,-5.13,6.01,7.14,2,42,0.134,9.73,-0.89,-20.3,22.78,2.51,3.17,3,3429.0,188.39,True,4.63,9.21,1.05,0.826,0.517,2.41,393,True,-1
RKFORGE.NS,2024-06-17,2024-06-24,-25.39,False,True,0.0,6.36,25.91,61,111,1.753,22.63,0.73,0.0,102.81,4.57,109.93,2,16292.0,895.17,True,20.66,30.07,3.08,0.856,0.716,-0.0,491,True,25
RML.NS,2024-02-12,2024-02-19,-17.98,False,True,0.0,11.7,22.83,43,42,0.379,0.84,1.15,-12.87,95.55,6.02,68.95,1,2132.0,776.1,False,-0.29,12.22,1.39,0.121,0.024,7.94,473,True,1
RML.NS,2025-05-26,2025-06-02,0.83,False,True,-5.46,11.87,9.85,6,164,0.159,18.96,-3.21,-33.79,55.43,1.47,14.67,3,2429.0,884.18,True,7.94,13.04,1.45,0.693,0.615,-0.27,540,True,21
ROLEXRINGS.NS,2022-08-01,2022-08-08,19.68,False,True,-5.13,6.01,7.14,2,42,3.523,27.16,6.19,-6.89,67.33,1.56,,12,4569.0,176.11,False,-7.8,13.56,1.62,0.112,0.633,0.98,51,False,19
ROLEXRINGS.NS,2023-12-18,2023-12-25,-21.05,False,True,-0.5,8.51,19.89,35,45,0.103,7.09,2.98,-3.05,38.55,1.14,36.79,33,6166.0,237.67,True,1.18,6.4,1.03,0.642,0.19,-0.01,123,False,5
ROSSARI.NS,2021-07-12,2021-07-19,-28.41,False,True,0.0,8.93,46.06,53,46,0.558,8.39,4.8,-8.95,63.27,0.95,,23,6514.0,1162.89,False,-2.71,4.31,0.49,0.2,0.653,1.34,51,False,18
ROSSARI.NS,2023-06-05,2023-06-12,-9.7,False,True,-0.71,6.61,14.58,7,88,0.114,20.36,-2.01,-15.53,44.59,3.68,-3.9,4,4721.0,842.79,True,9.13,12.16,2.05,0.798,0.755,1.74,150,False,19
ROSSARI.NS,2024-07-29,2024-08-05,-28.2,False,True,-0.47,9.97,26.65,67,82,0.195,20.11,0.54,0.0,34.21,4.56,8.15,8,5078.0,906.49,True,8.03,12.6,1.96,0.86,0.654,0.62,210,False,11
ROSSELLIND.NS,2024-06-24,2024-07-01,-87.64,False,True,0.0,7.54,25.13,62,78,0.938,26.76,0.92,0.0,60.14,7.98,54.64,3,2122.0,564.72,True,21.25,28.57,2.51,0.757,0.746,-0.36,492,True,11
ROUTE.NS,2021-09-13,2021-09-20,-32.34,False,True,0.0,12.13,52.85,62,38,1.38,12.85,4.19,-6.74,183.63,0.52,,23,11838.0,1913.75,True,0.72,5.35,0.62,0.211,0.135,-0.14,51,False,9
ROUTE.NS,2023-03-27,2023-04-03,18.69,False,False,-7.15,-4.12,-1.76,0,15,0.142,5.21,-1.51,-15.88,19.01,0.81,-12.02,2,8141.0,1316.06,True,4.03,6.96,1.01,0.786,0.587,-0.2,131,False,0
ROUTE.NS,2024-06-24,2024-07-01,-43.7,False,True,0.0,7.54,25.13,62,78,0.236,16.0,0.42,0.0,28.04,10.42,15.27,1,10945.0,1769.38,True,19.19,27.79,6.52,0.746,0.699,0.0,196,False,6
RPGLIFE.NS,2024-06-17,2024-06-24,56.05,True,True,0.0,6.36,25.91,61,111,0.155,4.49,0.4,-5.55,74.74,0.7,78.61,2,2472.0,1520.32,True,2.39,4.29,0.57,0.788,0.562,0.33,491,True,21
RPGLIFE.NS,2025-06-23,2025-06-30,-0.13,False,True,-2.07,9.01,6.78,10,73,0.325,9.31,0.66,-13.61,55.16,0.79,47.66,3,3865.0,2377.5,True,3.27,6.36,0.66,0.535,0.515,-1.41,544,True,13
RPOWER.NS,2017-12-25,2018-01-01,-45.98,False,True,0.0,7.58,28.65,51,50,0.571,22.85,-1.02,0.0,39.2,4.54,21.97,2,20567.0,50.25,True,20.65,24.22,3.46,0.871,0.856,0.0,153,True,4
RPOWER.NS,2022-08-29,2022-09-05,-2.16,False,True,-4.36,5.76,1.25,6,90,4.925,55.5,0.48,0.0,87.61,6.6,73.77,3,8677.0,21.2,True,35.03,52.24,5.6,0.687,0.675,-3.38,397,True,15
RPOWER.NS,2024-07-22,2024-07-29,64.8,True,True,0.0,10.77,26.41,66,84,0.684,8.07,2.48,-8.68,81.52,1.21,84.91,1,12185.0,29.77,True,9.77,18.76,1.61,0.832,0.549,0.0,496,True,28
RPSGVENT.NS,2024-04-01,2024-04-08,14.56,False,True,0.0,3.7,27.92,50,112,0.576,3.62,0.47,-12.43,84.0,0.37,75.73,1,2277.0,699.3,True,11.53,12.83,1.09,0.899,0.899,0.7,271,False,4
RPSGVENT.NS,2025-07-21,2025-07-28,-7.32,False,True,-5.13,3.32,0.01,14,93,0.145,11.56,-2.94,-18.0,32.98,2.62,37.56,2,3245.0,996.45,True,10.1,15.65,1.67,0.78,0.658,0.83,339,False,1
RRKABEL.NS,2025-07-14,2025-07-21,69.9,True,True,-4.62,4.68,1.78,13,144,0.557,24.21,-0.64,-15.85,68.64,1.63,-14.79,11,16270.0,1463.6,True,11.39,15.31,2.12,0.75,0.745,-0.57,95,False,5
RSYSTEMS.NS,2022-12-05,2022-12-12,98.58,True,True,-1.07,3.72,5.63,20,68,0.007,13.32,1.61,-15.01,28.9,2.66,-10.78,5,2932.0,248.33,True,1.54,9.4,1.39,0.271,0.165,0.71,411,True,4
RSYSTEMS.NS,2025-06-09,2025-06-16,-41.45,False,True,-5.58,10.36,5.34,8,115,0.265,15.67,-2.56,-13.66,47.14,4.15,-9.21,1,5198.0,440.34,True,11.01,16.32,1.76,0.773,0.684,5.78,542,True,21
RTNINDIA.NS,2022-05-30,2022-06-06,-25.06,False,False,-9.57,2.09,5.83,0,22,1.616,11.23,0.44,-19.09,124.74,3.65,162.38,1,7375.0,54.05,True,24.54,39.7,2.65,0.67,0.628,6.5,384,True,0
RTNINDIA.NS,2023-08-07,2023-08-14,63.29,True,True,-1.6,6.08,9.78,16,78,0.415,21.47,0.83,-9.29,38.98,5.24,9.28,5,6666.0,48.85,True,2.95,23.5,3.24,0.354,0.132,0.96,446,True,30
RTNINDIA.NS,2025-07-07,2025-07-14,-50.61,False,True,-3.93,10.17,2.64,12,140,0.256,26.12,-1.33,-21.91,64.16,2.58,-18.52,5,8770.0,64.27,True,4.5,14.39,1.53,0.381,0.316,-0.29,546,True,13
RUPA.NS,2022-01-03,2022-01-10,-40.05,False,True,-2.87,-0.46,24.15,78,27,0.61,2.16,0.38,-9.18,62.85,1.5,55.31,1,3484.0,446.22,True,5.45,9.8,1.1,0.838,0.571,0.01,363,True,6
RUPA.NS,2024-07-29,2024-08-05,-32.87,False,True,-0.47,9.97,26.65,67,82,0.164,16.35,0.98,0.0,31.06,6.58,7.27,8,2382.0,305.05,True,8.31,15.28,2.22,0.59,0.547,1.19,497,True,10
RUSTOMJEE.NS,2023-11-27,2023-12-04,20.07,False,True,0.0,4.28,8.41,32,45,0.112,2.93,2.7,-4.89,35.01,3.15,8.28,1,7217.0,574.86,True,7.44,8.37,0.94,0.945,0.893,-0.0,53,False,14
RUSTOMJEE.NS,2025-07-07,2025-07-14,-37.29,False,True,-3.93,10.17,2.64,12,140,0.12,16.51,-2.16,-13.96,33.58,1.97,-6.72,3,8296.0,660.8,True,1.04,7.05,1.07,0.572,0.152,2.72,137,False,13
RVNL.NS,2020-12-07,2020-12-14,52.41,True,True,0.0,17.88,11.81,22,65,0.01,23.27,3.71,-6.89,92.43,2.1,4.85,3,4219.0,20.31,False,-4.68,14.45,2.24,0.508,0.365,7.03,87,False,32
RVNL.NS,2022-03-14,2022-03-21,84.72,True,True,-5.73,1.78,17.25,1,26,0.43,2.79,1.36,-18.67,32.13,0.76,24.8,1,6560.0,31.57,True,4.7,8.8,0.96,0.754,0.544,0.76,153,False,6
SADBHAV.NS,2017-11-20,2017-11-27,-42.1,False,True,-0.6,5.4,28.04,46,48,0.928,19.2,0.04,0.0,37.95,3.12,30.68,5,5879.0,353.48,True,12.34,20.0,3.36,0.672,0.623,-0.24,148,True,22
SADBHAV.NS,2019-06-03,2019-06-10,-83.79,False,True,-0.44,7.57,10.24,14,47,0.319,18.6,2.05,-16.9,58.73,0.61,-19.44,14,4303.0,258.71,False,-0.55,6.02,0.72,0.642,0.096,3.05,228,True,3
SADBHIN.NS,2017-10-30,2017-11-06,-18.39,False,True,0.0,3.84,23.94,43,66,1.227,22.04,1.45,0.0,47.95,2.98,29.36,2,4641.0,126.7,True,12.46,20.31,2.21,0.75,0.628,1.33,111,False,19
SAFARI.NS,2024-04-01,2024-04-08,2.21,False,True,0.0,3.7,27.92,50,112,0.29,1.61,-0.02,-9.11,86.45,1.44,94.57,1,10004.0,2033.59,True,18.44,19.78,2.12,0.933,0.932,-0.1,238,False,0
SAGCEM.NS,2017-08-21,2017-08-28,-8.33,False,True,-2.08,2.73,14.98,33,33,0.137,3.68,2.26,-3.87,36.37,0.17,28.19,34,2091.0,160.37,True,2.84,5.98,0.8,0.745,0.482,-0.11,135,True,12
SAGCEM.NS,2022-04-04,2022-04-11,-28.17,False,True,-3.02,-0.16,19.88,4,54,0.434,1.99,-1.34,-11.63,87.73,1.8,71.97,1,3454.0,264.96,True,4.47,8.01,0.82,0.792,0.568,0.81,376,True,0
SAGCEM.NS,2023-06-05,2023-06-12,16.39,False,True,-0.71,6.61,14.58,7,88,0.051,1.68,0.31,-14.09,28.42,2.91,7.32,1,2793.0,214.28,True,1.7,4.93,0.62,0.626,0.35,1.12,437,True,3
SAGCEM.NS,2025-05-12,2025-05-19,-21.75,False,True,-4.43,9.12,11.37,4,110,0.039,10.49,-0.64,-10.12,34.24,1.78,5.12,5,2987.0,229.16,True,4.16,9.24,1.05,0.931,0.47,4.78,538,True,22
SAIL.NS,2017-09-04,2017-09-11,21.49,False,True,-1.31,2.76,12.05,35,46,0.03,4.13,-0.19,-4.83,36.29,0.79,24.58,2,21885.0,52.72,True,1.04,5.48,0.94,0.597,0.194,-0.24,137,True,1
SAIL.NS,2020-01-06,2020-01-13,40.0,False,True,-0.12,8.42,13.54,13,61,0.61,27.04,-1.43,-14.44,60.19,1.07,-2.88,5,17583.0,42.36,True,7.78,13.0,1.59,0.914,0.621,-0.75,259,True,6
SAIL.NS,2023-01-09,2023-01-16,29.72,False,True,-3.96,4.49,-1.64,25,77,0.209,12.2,2.11,-17.43,34.66,1.05,-13.27,3,35261.0,84.95,True,2.13,3.94,0.62,0.779,0.544,1.28,416,True,11
SAIL.NS,2025-05-26,2025-06-02,51.63,True,True,-5.46,11.87,9.85,6,164,0.161,13.5,-0.17,-16.34,23.01,1.29,-17.86,3,52957.0,127.58,True,2.36,4.76,0.65,0.563,0.497,0.22,540,True,12
SAKSOFT.NS,2024-09-09,2024-09-16,-24.91,False,True,0.0,8.06,25.57,73,85,0.328,28.0,0.85,-5.29,51.21,5.23,7.42,10,3598.0,285.93,True,7.59,22.55,2.67,0.752,0.366,4.21,503,True,5
SALASAR.NS,2024-09-09,2024-09-16,-52.9,False,True,0.0,8.06,25.57,73,85,0.537,4.06,-4.93,-31.71,129.5,6.05,101.83,1,3696.0,20.93,True,7.55,23.2,2.68,0.501,0.338,0.36,372,False,1
SAMHI.NS,2024-09-09,2024-09-16,-2.6,False,True,0.0,8.06,25.57,73,85,0.016,7.27,1.22,-5.03,48.71,0.51,,4,4697.0,213.25,False,-0.35,3.7,0.48,0.595,0.097,-0.16,51,False,2
SAMMAANCAP.NS,2018-07-30,2018-08-06,-61.67,False,True,0.0,6.99,12.86,18,38,0.345,10.84,0.83,0.0,22.83,1.39,16.42,2,111152.0,1027.59,True,4.24,9.3,1.36,0.936,0.475,0.43,184,True,4
SAMMAANCAP.NS,2021-01-04,2021-01-11,-5.0,False,True,0.0,20.42,17.06,26,61,0.04,25.32,6.44,-28.65,165.75,1.5,-21.8,9,21912.0,202.57,True,7.84,16.37,1.58,0.728,0.497,0.9,311,True,2
SAMMAANCAP.NS,2022-12-26,2023-01-02,39.5,False,True,-3.16,5.91,4.33,23,62,0.404,25.08,2.63,-30.22,68.15,1.51,-29.04,11,14632.0,135.27,True,17.24,23.28,2.24,0.87,0.76,1.0,414,True,3
SANDHAR.NS,2024-09-30,2024-10-07,-10.19,False,True,-4.45,2.84,27.28,76,80,0.015,3.04,1.5,-11.99,59.83,0.29,39.0,1,3605.0,574.37,True,3.1,5.63,0.54,0.895,0.561,0.48,339,False,1
SANDUMA.NS,2024-08-26,2024-09-02,-10.35,False,True,0.0,12.01,29.85,71,69,0.405,2.27,0.15,-13.79,104.73,0.57,,2,7931.0,166.38,False,-1.75,6.47,0.55,0.596,0.286,1.1,51,False,0
SANGAMIND.NS,2024-06-10,2024-06-17,-3.43,False,True,0.0,6.55,24.64,60,101,0.459,4.03,2.85,-24.37,60.28,1.44,43.09,1,2198.0,443.7,True,15.32,18.68,1.29,0.989,0.843,0.33,490,True,0
SANGAMIND.NS,2025-06-16,2025-06-23,25.66,False,True,-4.07,7.55,6.86,9,52,0.396,9.52,1.72,-9.86,36.04,2.18,4.61,10,2129.0,429.8,True,3.67,13.89,1.27,0.445,0.271,-0.36,543,True,6
SANOFI.NS,2019-07-22,2019-07-29,30.99,False,True,-5.36,-4.0,0.05,21,25,0.31,6.93,-0.47,-4.98,16.36,1.14,7.62,2,10362.0,4507.09,True,1.64,4.45,1.03,0.839,0.377,1.0,235,True,33
SANOFI.NS,2023-05-08,2023-05-15,40.64,False,True,-2.04,2.57,16.05,3,66,0.977,19.94,0.8,0.0,28.48,8.75,4.9,7,13857.0,6027.21,True,15.79,18.99,5.9,0.989,0.853,0.25,433,True,43
SANOFI.NS,2024-05-13,2024-05-20,-28.12,False,True,-0.24,1.93,23.42,56,62,0.67,8.99,1.96,-1.0,33.39,2.41,43.54,1,19447.0,8458.82,True,10.93,15.92,2.57,0.886,0.706,0.45,486,True,3
SANSERA.NS,2022-11-21,2022-11-28,8.16,False,True,0.0,5.43,8.73,18,43,0.283,11.06,0.53,-0.37,40.75,2.13,2.04,13,5079.0,785.2,True,7.54,10.8,1.79,0.731,0.7,-0.68,61,False,8
SANSERA.NS,2023-12-11,2023-12-18,58.7,True,True,0.0,6.26,17.45,34,31,0.084,6.3,2.22,-1.07,36.01,1.03,24.11,2,6146.0,950.15,True,2.37,6.02,1.17,0.909,0.405,0.97,116,False,-1
SAPPHIRE.NS,2022-11-07,2022-11-14,2.37,False,True,0.0,3.68,1.36,16,38,0.099,9.64,0.87,-8.16,43.72,0.55,,15,8852.0,273.45,False,-4.46,9.61,1.16,0.275,0.499,0.0,51,False,8
SAPPHIRE.NS,2024-03-18,2024-03-25,-7.62,False,True,-1.76,3.5,30.4,48,37,0.319,11.32,1.44,0.0,33.38,3.9,34.76,5,10285.0,317.7,True,9.56,15.96,2.79,0.604,0.599,0.67,122,False,4
SAPPHIRE.NS,2025-04-21,2025-04-28,-36.16,False,True,-8.17,4.1,7.22,1,35,0.142,1.12,-1.6,-12.9,17.3,0.51,19.66,1,10510.0,324.65,True,6.78,12.45,1.12,0.544,0.544,0.25,179,False,1
SARDAEN.NS,2022-11-28,2022-12-05,133.28,True,True,0.0,6.59,8.72,19,51,0.472,18.35,-4.22,-19.7,40.27,1.75,33.87,3,3682.0,102.93,True,11.85,15.37,2.48,0.905,0.785,0.49,410,True,-1
SARDAEN.NS,2024-07-08,2024-07-15,61.61,True,True,0.0,8.8,25.24,64,72,0.429,16.16,-0.14,0.0,56.36,3.09,73.78,2,9711.0,271.5,True,10.98,18.66,1.92,0.649,0.595,0.37,494,True,38
SARDAEN.NS,2025-08-04,2025-08-11,-2.76,False,True,-6.94,1.48,-0.02,16,49,1.709,15.35,-0.33,-1.94,59.13,8.6,93.44,1,19013.0,531.57,True,1.48,22.16,2.73,0.34,0.071,20.0,550,True,14
SAREGAMA.NS,2023-06-19,2023-06-26,45.44,False,True,-0.85,10.15,18.89,9,81,0.37,15.64,-1.46,-6.61,29.09,5.97,9.47,1,7082.0,371.97,True,14.25,23.91,3.81,0.692,0.608,1.47,439,True,14
SAREGAMA.NS,2024-12-30,2025-01-06,-30.44,False,False,-8.31,-4.04,10.57,0,51,1.482,5.37,0.29,-9.36,61.0,2.74,48.95,1,10290.0,540.45,True,17.97,24.91,2.1,0.896,0.748,-0.0,519,True,2
SASKEN.NS,2024-06-10,2024-06-17,-7.81,False,True,0.0,6.55,24.64,60,101,0.508,2.28,2.88,-12.06,80.24,1.11,82.91,1,2202.0,1472.39,True,6.77,13.45,1.29,0.518,0.504,0.0,490,True,8
SATIN.NS,2017-11-20,2017-11-27,-48.39,False,True,-0.6,5.4,28.04,46,48,0.266,26.4,-1.46,-14.36,53.87,4.93,-12.92,2,4085.0,364.13,True,22.36,31.3,3.46,0.904,0.749,0.89,117,False,16
SATIN.NS,2019-03-11,2019-03-18,-71.88,False,True,-2.17,5.75,12.08,2,40,0.059,26.7,-3.53,-22.9,59.98,1.27,-17.13,3,3449.0,307.41,True,5.56,10.93,1.1,0.677,0.518,0.23,185,False,15
